2.613|k4b;678355299820000;1;32;1;1;1;1;72057594037930319;2;0.029;-0.302;1.138;343.105;344.897;6.027;2;0.024;-0.155;1.185;343.321;344.876;6.252;2;0.018;-0.007;1.231;346.226;345.203;6.689;2;0.007;0.265;1.306;12.663;347.812;18.041;2;-0.044;0.400;1.277;12.663;347.812;18.041;2;0.010;0.200;1.290;2.596;342.308;16.566;2;-0.193;0.140;1.355;345.738;344.544;58.276;2;-0.329;-0.067;1.341;335.015;352.423;55.660;2;-0.458;-0.238;1.270;343.566;302.681;70.446;2;-0.481;-0.297;1.258;343.566;302.681;65.446;2;0.010;0.200;1.290;359.274;350.222;351.533;2;0.214;0.178;1.254;345.603;345.681;7.393;2;0.480;0.201;1.185;350.234;266.836;60.952;2;0.511;0.392;1.074;339.654;226.725;77.985;2;0.521;0.462;1.055;339.654;226.725;88.241;2;-0.058;-0.302;1.122;326.250;342.786;15.106;1;-0.002;-0.687;0.843;328.591;343.526;14.707;1;0.056;-1.091;0.574;327.761;344.259;4.576;1;0.025;-1.020;0.461;327.761;344.259;4.576;2;0.113;-0.285;1.085;326.836;342.871;13.645;1;0.174;-0.668;0.804;329.013;343.487;13.318;1;0.239;-1.070;0.535;329.243;342.508;4.846;1;0.203;-0.999;0.422;329.243;342.508;4.846;0;0;0;0;0;2;-0.524;-0.364;1.288;343.862;289.856;64.762;2;-0.522;-0.257;1.249;340.195;291.696;73.874;2;0.545;0.524;1.010;326.250;191.829;104.620;2;0.563;0.444;1.049;336.502;194.720;90.213
2.643|k4b;678358597340000;1;32;1;1;1;1;72057594037930319;2;0.028;-0.307;1.137;342.959;344.772;6.038;2;0.023;-0.158;1.184;343.037;344.732;6.331;2;0.017;-0.010;1.231;345.701;345.037;6.716;2;0.006;0.263;1.308;13.838;347.829;17.599;2;-0.045;0.400;1.278;13.838;347.829;17.599;2;0.008;0.198;1.292;2.569;342.333;16.419;2;-0.198;0.137;1.357;345.319;343.295;58.910;2;-0.335;-0.073;1.345;335.752;355.379;55.409;2;-0.459;-0.242;1.270;344.498;305.670;69.603;2;-0.479;-0.300;1.257;344.498;305.670;64.603;2;0.008;0.198;1.292;359.339;350.043;352.419;2;0.215;0.177;1.255;345.099;345.096;8.287;2;0.480;0.204;1.186;350.357;267.026;60.774;2;0.511;0.396;1.075;338.719;227.145;76.902;2;0.518;0.461;1.057;338.719;227.145;85.427;2;-0.062;-0.307;1.121;326.341;342.687;16.572;1;0.007;-0.690;0.839;328.861;343.563;16.103;1;0.077;-1.093;0.568;328.028;343.659;4.711;1;0.045;-1.021;0.454;328.028;343.659;4.711;2;0.116;-0.289;1.084;326.856;342.762;16.556;1;0.177;-0.673;0.800;328.717;343.409;16.211;1;0.242;-1.074;0.528;328.954;342.385;4.929;1;0.206;-1.003;0.415;328.954;342.385;4.929;0;0;0;0;0;2;-0.524;-0.367;1.290;341.726;290.113;62.724;2;-0.522;-0.259;1.253;339.923;291.104;74.079;2;0.542;0.524;1.010;323.702;191.966;102.936;2;0.572;0.467;1.044;335.172;194.841;89.850
2.678|k4b;678362042570000;1;32;1;1;1;1;72057594037930319;2;0.028;-0.308;1.137;342.963;344.742;6.006;2;0.022;-0.160;1.184;342.881;344.685;6.357;2;0.016;-0.012;1.232;345.328;344.967;6.715;2;0.004;0.262;1.309;14.730;347.883;17.206;2;-0.046;0.400;1.279;14.730;347.883;17.206;2;0.007;0.197;1.293;2.526;342.424;16.234;2;-0.199;0.136;1.358;345.068;342.168;59.356;2;-0.337;-0.076;1.346;336.404;358.007;55.163;2;-0.460;-0.245;1.270;345.255;308.237;68.677;2;-0.477;-0.299;1.253;345.255;308.237;63.677;2;0.007;0.197;1.293;359.390;349.895;353.111;2;0.216;0.176;1.255;344.762;344.607;8.861;2;0.481;0.206;1.186;350.407;267.035;60.727;2;0.510;0.399;1.075;337.705;227.408;76.191;2;0.514;0.462;1.056;337.705;227.408;82.783;2;-0.064;-0.308;1.120;326.437;342.683;17.708;1;0.011;-0.691;0.837;329.007;343.639;17.198;1;0.087;-1.093;0.566;328.320;343.366;4.750;1;0.055;-1.022;0.451;328.320;343.366;4.750;2;0.117;-0.291;1.083;326.778;342.732;17.715;1;0.178;-0.675;0.798;328.679;343.442;17.336;1;0.243;-1.077;0.524;329.076;341.783;5.079;1;0.207;-1.006;0.411;329.076;341.783;5.079;0;0;0;0;0;2;-0.526;-0.366;1.293;340.638;292.031;59.604;2;-0.517;-0.256;1.250;340.034;292.408;73.431;2;0.534;0.525;1.013;322.626;192.420;100.759;2;0.560;0.453;1.050;333.962;194.797;89.856
2.716|k4b;678365301010000;1;32;1;1;1;1;72057594037930319;2;0.027;-0.309;1.137;343.033;344.748;5.983;2;0.021;-0.161;1.184;342.818;344.681;6.347;2;0.015;-0.013;1.232;345.098;344.761;6.726;2;0.003;0.262;1.310;15.399;347.943;16.907;2;-0.048;0.399;1.280;15.399;347.943;16.907;2;0.006;0.196;1.293;2.484;342.525;16.056;2;-0.200;0.135;1.359;344.913;341.415;59.692;2;-0.337;-0.077;1.347;336.906;359.860;55.086;2;-0.459;-0.246;1.270;345.673;309.987;67.846;2;-0.475;-0.299;1.250;345.673;309.987;62.846;2;0.006;0.196;1.293;359.431;349.770;353.652;2;0.216;0.175;1.255;344.556;344.218;9.136;2;0.481;0.207;1.186;350.385;266.859;60.845;2;0.508;0.401;1.076;8.108;303.022;58.812;2;0.510;0.463;1.057;8.108;303.022;63.812;2;-0.066;-0.310;1.120;326.573;342.708;18.779;1;0.017;-0.692;0.836;329.153;343.728;18.236;1;0.102;-1.092;0.563;328.684;343.273;4.719;1;0.070;-1.020;0.448;328.684;343.273;4.719;2;0.117;-0.292;1.083;326.691;342.725;18.319;1;0.178;-0.677;0.796;328.641;343.480;17.915;1;0.243;-1.079;0.522;329.094;341.544;5.143;1;0.207;-1.007;0.408;329.094;341.544;5.143;0;0;0;0;0;2;-0.526;-0.365;1.293;339.253;292.590;56.909;2;-0.520;-0.255;1.256;339.649;292.315;73.159;2;0.529;0.527;1.016;22.988;329.937;58.451;2;0.550;0.446;1.043;22.203;330.456;66.170
2.746|k4b;678368597820000;1;32;1;1;1;1;72057594037930319;2;0.027;-0.310;1.136;343.121;344.765;6.001;2;0.021;-0.162;1.184;342.822;344.700;6.323;2;0.015;-0.014;1.232;344.936;344.773;6.674;2;0.003;0.261;1.311;15.884;348.009;16.747;2;-0.049;0.399;1.281;15.884;348.009;16.747;2;0.005;0.195;1.294;2.445;342.620;15.898;2;-0.201;0.134;1.360;344.826;340.914;59.953;2;-0.336;-0.077;1.347;337.387;1.362;55.086;2;-0.458;-0.247;1.270;347.819;312.584;69.903;2;-0.474;-0.312;1.252;347.819;312.584;64.903;2;0.005;0.195;1.294;359.463;349.673;354.061;2;0.217;0.174;1.255;344.442;343.913;9.181;2;0.480;0.207;1.186;350.320;266.551;61.058;2;0.506;0.402;1.077;8.858;302.224;59.465;2;0.508;0.462;1.056;8.858;302.224;64.465;2;-0.067;-0.310;1.120;326.697;342.726;19.632;1;0.019;-0.692;0.835;329.228;343.774;19.076;1;0.107;-1.092;0.561;328.940;343.325;4.664;1;0.075;-1.020;0.445;328.940;343.325;4.664;2;0.118;-0.293;1.082;326.608;342.713;18.633;1;0.178;-0.678;0.795;328.589;343.494;18.215;1;0.242;-1.081;0.520;329.123;341.575;5.129;1;0.206;-1.009;0.406;329.123;341.575;5.129;0;0;0;0;0;2;-0.508;-0.387;1.283;338.818;287.849;60.218;2;-0.529;-0.271;1.272;340.367;286.910;77.065;2;0.527;0.524;1.011;24.185;328.930;58.646;2;0.552;0.455;1.048;22.585;329.983;67.181
2.781|k4b;678372005930000;1;32;1;1;1;1;72057594037930319;2;0.027;-0.311;1.136;343.182;344.779;6.063;2;0.020;-0.163;1.184;342.850;344.724;6.307;2;0.014;-0.015;1.233;344.830;344.792;6.627;2;0.002;0.261;1.312;16.226;348.079;16.741;2;-0.051;0.399;1.281;16.226;348.079;16.741;2;0.005;0.195;1.295;2.414;342.699;15.772;2;-0.202;0.134;1.360;344.782;340.567;60.155;2;-0.335;-0.077;1.347;337.902;2.775;55.107;2;-0.456;-0.247;1.269;345.596;314.819;71.080;2;-0.472;-0.313;1.250;345.596;314.819;66.080;2;0.005;0.195;1.295;359.487;349.600;354.366;2;0.217;0.174;1.256;344.383;343.672;9.085;2;0.480;0.208;1.186;350.270;266.166;61.300;2;0.503;0.403;1.077;9.283;301.550;60.167;2;0.504;0.461;1.055;9.283;301.550;65.167;2;-0.068;-0.311;1.120;326.816;342.728;20.168;1;0.017;-0.694;0.835;329.310;343.791;19.606;1;0.102;-1.096;0.561;329.193;343.592;4.549;1;0.070;-1.024;0.446;329.193;343.592;4.549;2;0.118;-0.294;1.082;326.545;342.689;18.716;1;0.177;-0.680;0.795;328.556;343.486;18.288;1;0.241;-1.084;0.520;329.139;341.921;5.029;1;0.205;-1.012;0.406;329.139;341.921;5.029;0;0;0;0;0;2;-0.503;-0.389;1.279;340.372;285.898;63.029;2;-0.537;-0.286;1.280;338.561;286.889;79.848;2;0.522;0.523;1.014;24.412;328.431;59.306;2;0.546;0.450;1.043;22.647;329.563;68.070
2.812|k4b;678375297940000;1;32;1;1;1;1;72057594037930319;2;0.026;-0.312;1.135;343.203;344.786;6.156;2;0.020;-0.164;1.184;342.875;344.743;6.316;2;0.014;-0.015;1.233;344.757;344.811;6.598;2;0.001;0.261;1.312;16.467;348.154;16.873;2;-0.052;0.398;1.282;16.467;348.154;16.873;2;0.004;0.194;1.295;2.391;342.760;15.674;2;-0.203;0.133;1.361;344.759;340.330;60.325;2;-0.335;-0.077;1.347;338.501;4.238;55.151;2;-0.454;-0.249;1.269;342.873;316.747;70.992;2;-0.471;-0.315;1.248;342.873;316.747;65.992;2;0.004;0.194;1.295;359.505;349.546;354.597;2;0.217;0.173;1.256;344.354;343.481;8.908;2;0.479;0.208;1.186;350.250;265.764;61.500;2;0.501;0.402;1.077;9.899;300.781;60.863;2;0.502;0.459;1.052;9.899;300.781;65.863;2;-0.068;-0.312;1.119;326.937;342.719;20.517;1;0.016;-0.695;0.835;329.408;343.790;19.951;1;0.102;-1.097;0.562;329.384;343.936;4.424;1;0.070;-1.025;0.447;329.384;343.936;4.424;2;0.119;-0.294;1.081;326.504;342.655;18.613;1;0.177;-0.681;0.795;328.572;343.470;18.176;1;0.239;-1.085;0.520;329.130;342.265;4.933;1;0.203;-1.013;0.406;329.130;342.265;4.933;0;0;0;0;0;2;-0.500;-0.392;1.277;341.996;284.751;65.022;2;-0.543;-0.299;1.289;336.052;287.789;81.363;2;0.518;0.521;1.009;25.013;327.736;60.056;2;0.545;0.449;1.038;22.872;329.070;69.048
2.846|k4b;678378599160000;1;32;1;1;1;1;72057594037930319;2;0.026;-0.313;1.135;343.191;344.786;6.259;2;0.020;-0.165;1.183;342.882;344.755;6.354;2;0.013;-0.016;1.232;344.709;344.828;6.583;2;0.000;0.260;1.313;16.629;348.236;17.141;2;-0.054;0.398;1.282;16.629;348.236;17.141;2;0.003;0.194;1.295;2.373;342.802;15.598;2;-0.203;0.133;1.361;344.750;340.164;60.477;2;-0.336;-0.078;1.348;339.025;5.545;55.219;2;-0.453;-0.250;1.269;342.229;318.241;70.503;2;-0.470;-0.316;1.247;342.229;318.241;65.503;2;0.003;0.194;1.295;359.519;349.509;354.765;2;0.217;0.173;1.256;344.344;343.315;8.672;2;0.477;0.207;1.186;350.245;265.357;61.639;2;0.498;0.402;1.077;10.657;299.945;61.236;2;0.500;0.457;1.049;10.657;299.945;66.236;2;-0.069;-0.313;1.118;327.067;342.705;20.657;1;0.013;-0.698;0.835;329.553;343.790;20.087;1;0.097;-1.100;0.564;329.518;344.357;4.287;1;0.065;-1.029;0.449;329.518;344.357;4.287;2;0.119;-0.295;1.080;326.474;342.616;18.392;1;0.176;-0.682;0.794;328.603;343.444;17.948;1;0.237;-1.087;0.520;329.094;342.474;4.880;1;0.201;-1.015;0.406;329.094;342.474;4.880;0;0;0;0;0;2;-0.510;-0.392;1.282;342.338;285.371;64.557;2;-0.533;-0.283;1.275;335.250;289.094;81.294;2;0.516;0.519;1.003;25.721;327.002;60.264;2;0.543;0.455;1.032;23.365;328.462;69.793
2.878|k4b;678382004040000;1;32;1;1;1;1;72057594037930319;2;0.025;-0.313;1.134;343.163;344.785;6.359;2;0.019;-0.165;1.183;342.879;344.762;6.403;2;0.012;-0.017;1.232;344.677;344.841;6.574;2;0.000;0.260;1.313;16.749;348.321;17.486;2;-0.056;0.398;1.282;16.749;348.321;17.486;2;0.003;0.193;1.295;2.361;342.827;15.542;2;-0.204;0.133;1.361;344.745;340.071;60.617;2;-0.339;-0.081;1.348;339.499;6.850;55.297;2;-0.453;-0.253;1.266;344.236;319.795;71.024;2;-0.468;-0.316;1.243;344.236;319.795;66.024;2;0.003;0.193;1.295;359.530;349.487;354.890;2;0.217;0.173;1.256;344.350;343.139;8.406;2;0.474;0.207;1.185;350.252;264.944;61.691;2;0.496;0.401;1.076;11.454;299.088;61.516;2;0.496;0.454;1.045;11.454;299.088;66.516;2;-0.071;-0.313;1.118;327.190;342.692;20.701;1;0.013;-0.698;0.836;329.675;343.777;20.132;1;0.097;-1.101;0.566;329.603;344.610;4.204;1;0.065;-1.029;0.450;329.603;344.610;4.204;2;0.119;-0.296;1.080;326.458;342.580;18.109;1;0.175;-0.683;0.794;328.652;343.419;17.658;1;0.235;-1.087;0.521;329.074;342.591;4.850;1;0.199;-1.015;0.407;329.074;342.591;4.850;0;0;0;0;0;2;-0.507;-0.390;1.276;343.333;287.692;63.514;2;-0.521;-0.279;1.253;337.242;290.993;80.725;2;0.511;0.518;0.999;26.157;326.463;60.791;2;0.541;0.451;1.024;23.931;327.820;70.471
2.912|k4b;678385297730000;1;32;1;1;1;1;72057594037930319;2;0.025;-0.314;1.134;343.132;344.782;6.453;2;0.018;-0.165;1.183;342.872;344.766;6.460;2;0.012;-0.017;1.232;344.658;344.854;6.567;2;-0.001;0.260;1.313;16.854;348.414;17.910;2;-0.058;0.397;1.282;16.854;348.414;17.910;2;0.002;0.193;1.295;2.353;342.840;15.503;2;-0.205;0.132;1.361;344.741;340.056;60.733;2;-0.340;-0.082;1.347;339.883;8.040;55.370;2;-0.453;-0.255;1.264;347.711;321.540;72.711;2;-0.469;-0.318;1.241;347.711;321.540;67.711;2;0.002;0.193;1.295;359.538;349.477;354.981;2;0.217;0.172;1.256;344.368;342.951;8.102;2;0.471;0.206;1.184;350.298;264.526;61.596;2;0.492;0.399;1.074;12.001;298.375;61.262;2;0.493;0.451;1.042;12.001;298.375;66.262;2;-0.072;-0.314;1.117;328.067;342.795;7.585;1;-0.122;-0.723;0.871;331.196;343.271;7.345;1;-0.175;-1.148;0.642;330.867;347.517;3.256;1;-0.201;-1.081;0.523;330.867;347.517;3.256;2;0.119;-0.295;1.080;326.413;342.542;17.481;1;0.167;-0.684;0.795;328.660;343.369;17.037;1;0.219;-1.090;0.522;328.980;342.789;4.810;1;0.184;-1.017;0.408;328.980;342.789;4.810;0;0;0;0;0;2;-0.499;-0.389;1.269;345.199;290.955;63.238;2;-0.518;-0.281;1.244;341.065;293.163;80.509;2;0.512;0.513;0.996;25.679;326.465;60.666;2;0.546;0.452;1.034;24.529;327.175;70.519
2.946|k4b;678388597990000;1;32;1;1;1;1;72057594037930319;2;0.023;-0.314;1.133;343.093;344.779;6.537;2;0.016;-0.166;1.182;342.855;344.768;6.516;2;0.010;-0.017;1.232;344.645;344.867;6.548;2;-0.002;0.260;1.313;16.950;348.510;18.358;2;-0.060;0.397;1.282;16.950;348.510;18.358;2;0.001;0.193;1.295;2.349;342.842;15.480;2;-0.205;0.132;1.361;344.729;340.123;60.811;2;-0.342;-0.083;1.347;340.234;9.324;55.409;2;-0.452;-0.255;1.261;347.811;322.886;72.452;2;-0.469;-0.318;1.240;347.811;322.886;67.452;2;0.001;0.193;1.295;359.544;349.477;355.045;2;0.216;0.172;1.256;344.368;342.951;8.102;2;0.451;0.150;1.205;347.132;262.479;63.838;2;0.488;0.387;1.076;9.172;296.206;61.970;2;0.491;0.450;1.037;9.172;296.206;66.970;2;-0.075;-0.315;1.115;327.750;342.723;11.236;1;-0.019;-0.707;0.838;329.957;343.229;10.974;1;0.036;-1.117;0.573;329.801;345.417;3.955;1;0.006;-1.046;0.457;329.801;345.417;3.955;2;0.118;-0.295;1.080;326.394;342.511;16.988;1;0.167;-0.684;0.795;328.704;343.336;16.545;1;0.220;-1.090;0.522;328.952;342.866;4.792;1;0.184;-1.018;0.408;328.952;342.866;4.792;0;0;0;0;0;2;-0.498;-0.395;1.271;346.141;291.804;63.274;2;-0.530;-0.287;1.262;341.030;294.531;80.228;2;0.508;0.513;0.992;23.539;323.376;59.437;2;0.535;0.443;1.023;21.705;324.539;69.705
2.982|k4b;678392043680000;1;32;1;1;1;1;72057594037930319;2;0.020;-0.314;1.132;343.040;344.777;6.599;2;0.014;-0.166;1.182;342.827;344.771;6.556;2;0.009;-0.018;1.231;344.630;344.883;6.507;2;-0.002;0.260;1.313;17.067;348.608;18.799;2;-0.061;0.397;1.281;17.067;348.608;18.799;2;0.000;0.193;1.295;2.350;342.830;15.471;2;-0.206;0.132;1.361;344.705;340.247;60.850;2;-0.344;-0.084;1.346;340.533;10.419;55.427;2;-0.453;-0.255;1.261;347.351;324.170;72.555;2;-0.469;-0.318;1.238;347.351;324.170;67.555;2;0.000;0.193;1.295;359.548;349.490;355.089;2;0.216;0.172;1.256;344.368;342.951;8.102;2;0.450;0.150;1.204;346.133;261.330;64.373;2;0.485;0.386;1.072;8.369;294.971;61.728;2;0.488;0.448;1.032;8.369;294.971;66.728;2;-0.078;-0.316;1.114;328.125;342.766;4.764;1;-0.110;-0.724;0.862;330.883;343.029;4.630;1;-0.145;-1.149;0.627;330.703;347.369;3.314;1;-0.172;-1.081;0.509;330.703;347.369;3.314;2;0.116;-0.295;1.079;326.403;342.496;16.684;1;0.168;-0.684;0.795;328.746;343.317;16.244;1;0.224;-1.090;0.523;328.952;342.902;4.782;1;0.188;-1.018;0.409;328.952;342.902;4.782;0;0;0;0;0;2;-0.498;-0.394;1.263;346.665;292.509;64.270;2;-0.527;-0.287;1.255;340.651;295.586;80.602;2;0.507;0.509;0.986;22.560;322.159;58.616;2;0.535;0.440;1.023;21.109;323.105;69.068
3.012|k4b;678395297340000;1;32;1;1;1;1;72057594037930319;2;0.018;-0.314;1.131;342.976;344.777;6.639;2;0.013;-0.166;1.181;342.793;344.774;6.585;2;0.008;-0.018;1.231;344.613;344.899;6.455;2;-0.003;0.259;1.313;17.246;348.721;19.270;2;-0.064;0.397;1.280;17.246;348.721;19.270;2;-0.001;0.193;1.295;2.353;342.808;15.472;2;-0.207;0.131;1.361;344.670;340.427;60.836;2;-0.346;-0.084;1.346;340.867;11.622;55.402;2;-0.452;-0.256;1.258;345.813;325.633;72.588;2;-0.470;-0.326;1.237;345.813;325.633;67.588;2;-0.001;0.193;1.295;359.551;349.513;355.115;2;0.216;0.172;1.256;344.368;342.951;8.102;2;0.450;0.150;1.203;345.940;260.739;64.046;2;0.482;0.385;1.066;8.628;294.073;60.842;2;0.485;0.445;1.025;8.628;294.073;65.842;2;-0.079;-0.316;1.113;328.305;342.790;3.097;1;-0.110;-0.725;0.863;331.320;342.976;3.003;1;-0.144;-1.151;0.630;331.082;347.811;3.154;1;-0.170;-1.084;0.511;331.082;347.811;3.154;2;0.115;-0.294;1.079;325.776;342.390;12.460;1;0.119;-0.689;0.796;328.358;343.059;12.096;1;0.127;-1.101;0.526;328.321;343.464;4.722;1;0.094;-1.027;0.412;328.321;343.464;4.722;0;0;0;0;0;2;-0.496;-0.390;1.256;346.541;293.020;65.771;2;-0.534;-0.307;1.262;339.281;296.518;81.510;2;0.505;0.506;0.977;22.361;321.666;57.617;2;0.532;0.434;1.014;21.751;322.083;68.369
3.043|k4b;678398599050000;1;32;1;1;1;1;72057594037930319;2;0.017;-0.314;1.130;342.902;344.778;6.656;2;0.012;-0.166;1.180;342.752;344.777;6.602;2;0.006;-0.018;1.230;344.592;344.913;6.398;2;-0.004;0.259;1.312;17.525;348.857;19.775;2;-0.066;0.397;1.277;17.525;348.857;19.775;2;-0.001;0.192;1.294;2.360;342.770;15.482;2;-0.207;0.131;1.361;344.624;340.667;60.779;2;-0.347;-0.085;1.345;341.199;12.904;55.340;2;-0.452;-0.256;1.255;343.698;327.329;72.837;2;-0.468;-0.325;1.232;343.698;327.329;67.837;2;-0.001;0.192;1.294;359.554;349.548;355.126;2;0.215;0.171;1.255;344.368;342.951;8.102;2;0.448;0.149;1.199;345.936;260.320;63.231;2;0.480;0.383;1.059;327.835;221.018;77.601;2;0.483;0.441;1.017;327.835;221.018;82.601;2;-0.081;-0.316;1.112;328.458;342.819;2.143;1;-0.111;-0.727;0.864;331.495;342.948;2.078;1;-0.144;-1.153;0.633;331.322;347.285;3.263;1;-0.170;-1.087;0.513;331.322;347.285;3.263;2;0.114;-0.294;1.078;325.605;342.151;11.685;1;0.134;-0.685;0.790;328.102;342.759;11.353;1;0.156;-1.093;0.514;328.028;343.580;4.734;1;0.122;-1.019;0.401;328.028;343.580;4.734;0;0;0;0;0;2;-0.491;-0.391;1.248;346.609;293.589;68.591;2;-0.532;-0.335;1.260;337.516;297.446;82.979;2;0.504;0.503;0.970;322.232;184.217;101.073;2;0.493;0.487;1.013;326.497;185.216;97.470
3.079|k4b;678402003810000;1;32;1;1;1;1;72057594037930319;2;0.016;-0.314;1.130;342.832;344.779;6.664;2;0.011;-0.166;1.180;342.714;344.779;6.615;2;0.006;-0.018;1.230;344.573;344.926;6.344;2;-0.005;0.259;1.312;17.927;349.019;20.288;2;-0.068;0.397;1.275;17.927;349.019;20.288;2;-0.002;0.192;1.294;2.369;342.721;15.499;2;-0.208;0.131;1.360;344.580;340.920;60.705;2;-0.348;-0.085;1.344;341.487;14.143;55.267;2;-0.451;-0.256;1.253;340.696;328.713;71.449;2;-0.468;-0.324;1.231;340.696;328.713;66.449;2;-0.002;0.192;1.294;359.556;349.592;355.123;2;0.215;0.171;1.254;344.368;342.951;8.102;2;0.447;0.149;1.195;345.881;259.873;62.235;2;0.477;0.381;1.051;327.469;220.576;78.768;2;0.481;0.437;1.009;327.469;220.576;83.768;2;-0.082;-0.316;1.112;328.618;342.852;1.653;1;-0.112;-0.727;0.865;331.737;342.954;1.602;1;-0.144;-1.154;0.635;331.552;347.289;3.235;1;-0.171;-1.088;0.515;331.552;347.289;3.235;2;0.113;-0.294;1.078;325.457;342.321;11.113;1;0.138;-0.683;0.788;327.783;342.861;10.816;1;0.167;-1.090;0.510;327.816;343.494;4.792;1;0.133;-1.016;0.398;327.816;343.494;4.792;0;0;0;0;0;2;-0.494;-0.390;1.247;346.101;293.424;70.312;2;-0.546;-0.323;1.282;334.244;298.123;83.433;2;0.502;0.498;0.959;320.792;183.241;102.168;2;0.534;0.439;0.993;326.771;184.776;98.659
3.113|k4b;678405297810000;1;32;1;1;1;1;72057594037930319;2;0.015;-0.314;1.129;342.865;344.596;6.796;2;0.008;-0.166;1.178;342.787;344.595;6.771;2;0.002;-0.018;1.227;344.788;344.753;6.494;2;-0.011;0.259;1.305;18.182;348.909;20.335;2;-0.070;0.396;1.271;18.182;348.909;20.335;2;-0.008;0.192;1.288;2.415;342.446;15.545;2;-0.210;0.133;1.357;344.730;341.278;60.608;2;-0.349;-0.085;1.343;341.565;15.132;55.230;2;-0.450;-0.255;1.251;340.030;329.714;70.928;2;-0.465;-0.324;1.228;340.030;329.714;65.928;2;-0.008;0.192;1.288;359.543;349.518;355.017;2;0.208;0.171;1.247;344.368;342.951;8.102;2;0.445;0.148;1.190;345.905;259.679;60.963;2;0.475;0.378;1.041;326.978;220.582;78.134;2;0.479;0.435;0.998;326.978;220.582;83.134;2;-0.083;-0.317;1.111;328.793;342.654;1.690;1;-0.115;-0.728;0.866;332.004;342.761;1.637;1;-0.149;-1.156;0.638;331.821;346.817;3.323;1;-0.177;-1.090;0.519;331.821;346.817;3.323;2;0.112;-0.293;1.077;325.312;342.116;11.192;1;0.142;-0.681;0.786;327.401;342.606;10.920;1;0.175;-1.088;0.506;327.667;342.591;5.083;1;0.139;-1.013;0.394;327.667;342.591;5.083;0;0;0;0;0;2;-0.489;-0.395;1.250;346.593;293.812;70.503;2;-0.540;-0.329;1.271;333.423;299.007;83.332;2;0.498;0.494;0.949;319.846;182.899;102.513;2;0.536;0.446;0.983;326.058;184.555;98.476
3.143|k4b;678408597970000;1;32;1;1;1;1;72057594037930319;2;0.014;-0.315;1.129;342.996;344.315;7.000;2;0.007;-0.166;1.177;342.979;344.312;7.012;2;0.000;-0.018;1.224;345.215;344.488;6.734;2;-0.014;0.259;1.300;18.408;348.658;20.131;2;-0.072;0.396;1.265;18.408;348.658;20.131;2;-0.011;0.192;1.284;2.465;342.100;15.558;2;-0.211;0.134;1.352;345.080;341.580;60.540;2;-0.349;-0.085;1.341;341.409;15.835;55.264;2;-0.450;-0.255;1.248;340.415;330.643;72.374;2;-0.460;-0.319;1.223;340.415;330.643;67.374;2;-0.011;0.192;1.284;359.520;349.318;354.870;2;0.205;0.171;1.241;344.368;342.951;8.102;2;0.443;0.149;1.182;345.828;259.553;59.468;2;0.474;0.376;1.029;10.237;291.521;54.621;2;0.478;0.431;0.986;10.237;291.521;59.621;2;-0.084;-0.317;1.111;328.963;342.322;2.066;1;-0.117;-0.729;0.867;332.194;342.454;2.001;1;-0.153;-1.158;0.639;331.985;346.721;3.327;1;-0.181;-1.092;0.520;331.985;346.721;3.327;2;0.111;-0.293;1.077;325.121;341.598;11.946;1;0.144;-0.679;0.783;327.051;342.084;11.675;1;0.181;-1.084;0.499;327.469;341.735;5.371;1;0.145;-1.009;0.388;327.469;341.735;5.371;0;0;0;0;0;2;-0.477;-0.392;1.237;348.737;295.056;73.373;2;-0.527;-0.301;1.252;334.432;299.759;84.497;2;0.499;0.489;0.936;23.668;320.374;53.200;2;0.526;0.421;0.974;25.994;318.428;63.210
3.178|k4b;678412004320000;1;32;1;1;1;1;72057594037930319;2;0.014;-0.314;1.129;343.211;343.946;7.235;2;0.006;-0.166;1.175;343.284;343.944;7.281;2;-0.001;-0.018;1.222;345.892;344.151;6.981;2;-0.016;0.260;1.294;18.739;348.319;19.827;2;-0.074;0.396;1.258;18.739;348.319;19.827;2;-0.012;0.193;1.279;2.509;341.727;15.508;2;-0.212;0.136;1.348;345.520;342.870;60.825;2;-0.342;-0.087;1.328;340.873;14.285;55.694;2;-0.450;-0.257;1.245;340.852;329.037;73.517;2;-0.459;-0.325;1.220;340.852;329.037;68.517;2;-0.012;0.193;1.279;359.495;348.972;354.771;2;0.202;0.172;1.235;344.368;342.951;8.102;2;0.442;0.149;1.173;345.602;259.548;57.710;2;0.472;0.371;1.015;323.355;221.873;73.662;2;0.478;0.428;0.970;323.355;221.873;78.662;2;-0.085;-0.317;1.111;329.079;341.874;2.363;1;-0.125;-0.729;0.867;332.273;342.023;2.290;1;-0.169;-1.158;0.641;332.067;346.575;3.353;1;-0.197;-1.093;0.522;332.067;346.575;3.353;2;0.111;-0.293;1.076;324.888;341.147;12.921;1;0.147;-0.677;0.780;326.813;341.675;12.625;1;0.185;-1.081;0.492;327.271;341.068;5.606;1;0.148;-1.006;0.382;327.271;341.068;5.606;0;0;0;0;0;2;-0.479;-0.397;1.241;349.230;293.679;73.446;2;-0.525;-0.300;1.254;335.359;298.186;85.280;2;0.497;0.483;0.920;317.127;182.688;102.917;2;0.487;0.504;0.970;320.959;183.817;97.560
